,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Volume_liters
4878,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,31/12/2020,372.8323401,372832340.1
4879,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,31/12/2021,398.6706346,398670634.6
4880,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,31/12/2007,3.852884632,3852884.6319999998
4881,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,31/12/2008,4.430275364,4430275.364
4882,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,31/12/2009,4.921874045,4921874.045
4883,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2010,31/12/2010,6.477383639,6477383.639
4884,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2011,31/12/2011,6.446830256,6446830.256
4885,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2012,31/12/2012,6.458602752,6458602.752
4886,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2013,31/12/2013,5.184950907,5184950.907000001
4887,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2014,31/12/2014,5.151338138,5151338.138
4888,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2015,31/12/2015,4.664583842,4664583.842
4889,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2016,31/12/2016,4.702553646,4702553.646
4890,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2017,31/12/2017,4.590264123,4590264.123
4891,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2018,31/12/2018,4.192668041,4192668.041
4892,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2019,31/12/2019,4.513810059,4513810.058999999
4893,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2020,31/12/2020,4.759812579,4759812.579
4894,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mixed Retailers,2,million litres,2021,31/12/2021,4.902130644,4902130.643999999
4895,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,72.82427691,72824.27691
4896,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,76.79183381,76791.83381
4897,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,79.53180924,79531.80924
4898,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,82.16644916,82166.44916
4899,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,82.25032621,82250.32621
4900,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,80.94768906,80947.68906
4901,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,83.63057698,83630.57698
4902,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,85.73610811,85736.10811
4903,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,86.48436592,86484.36592
4904,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,87.10645837,87106.45837
4905,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,84.73962678,84739.62677999999
4906,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,84.15643977,84156.43977000001
4907,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,82.77261856,82772.61856
4908,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,81.72255436,81722.55436000001
4909,Asia Pacific,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,82.19056522,82190.56521999999
4910,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,0.054151872,54.151872
4911,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,0.087909437,87.90943700000001
4912,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,0.109331913,109.331913
4913,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,0.124481662,124.481662
4914,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,0.143398181,143.39818100000002
4915,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,0.154140795,154.140795
4916,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,0.132684913,132.684913
4917,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,0.196450217,196.450217
4918,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,0.215716116,215.716116
4919,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,0.213736462,213.736462
4920,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,0.206746271,206.746271
4921,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,0.196822827,196.82282700000002
4922,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,0.198985954,198.985954
4923,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,0.201176167,201.176167
4924,Eastern Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,0.205489461,205.489461
4925,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,12.29078945,12290.78945
4926,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,14.9135136,14913.5136
4927,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,16.33218229,16332.182289999999
4928,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,17.14666149,17146.66149
4929,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,18.20280633,18202.806330000003
4930,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,19.65830944,19658.30944
4931,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,19.77821474,19778.21474
4932,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,21.70200915,21702.009149999998
4933,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,22.46705708,22467.05708
4934,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,24.33370801,24333.70801
4935,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,26.04380866,26043.80866
4936,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,29.87110124,29871.10124
4937,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,31.92322502,31923.22502
4938,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,33.53763189,33537.63189
4939,Latin America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,34.28612351,34286.123510000005
4940,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,9.094653162,9094.653162
4941,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,9.858130286,9858.130286
4942,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,10.26184619,10261.84619
4943,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,10.54303207,10543.032070000001
4944,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,14.41132199,14411.321989999999
4945,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,14.40353104,14403.53104
4946,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,13.86587703,13865.87703
4947,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,14.20159989,14201.599890000001
4948,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,18.17244748,18172.44748
4949,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,18.8346294,18834.6294
4950,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,18.77052504,18770.52504
4951,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,19.1221576,19122.157600000002
4952,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,19.13808787,19138.08787
4953,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,19.63378267,19633.782669999997
4954,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,20.49667495,20496.67495
4955,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,34.22556776,34225.56776
4956,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,33.93185255,33931.85255
4957,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,33.30810656,33308.10656
4958,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,33.19939896,33199.398960000006
4959,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,32.73226698,32732.26698
4960,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,33.76519907,33765.19907
4961,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,35.93702245,35937.022450000004
4962,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,38.51339926,38513.39926
4963,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,41.99836021,41998.36021
4964,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,42.971179,42971.179
4965,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,43.38951568,43389.515680000004
4966,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,43.94554451,43945.54451
4967,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,43.86558106,43865.58106
4968,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,44.91945635,44919.45635
4969,North America,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,47.34407647,47344.07647
4970,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2007,31/12/2007,2.754345725,2754.3457249999997
4971,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2008,31/12/2008,2.760065902,2760.065902
4972,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2009,31/12/2009,2.882396519,2882.396519
4973,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2010,31/12/2010,3.119971906,3119.9719059999998
4974,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2011,31/12/2011,3.437971275,3437.9712750000003
4975,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2012,31/12/2012,3.43623855,3436.23855
4976,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2013,31/12/2013,3.405608998,3405.608998
4977,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2014,31/12/2014,3.246010103,3246.010103
4978,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2015,31/12/2015,3.170140321,3170.140321
4979,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2016,31/12/2016,3.128961779,3128.9617789999998
4980,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2017,31/12/2017,3.173619155,3173.619155
4981,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2018,31/12/2018,3.26518855,3265.18855
4982,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2019,31/12/2019,3.297487908,3297.487908
4983,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2020,31/12/2020,3.374930048,3374.930048
4984,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mixed Retailers,2,000 litres,2021,31/12/2021,3.485553422,3485.553422
4985,Asia Pacific,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2007,31/12/2007,231.5407641,231540764.1
4986,Asia Pacific,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2008,31/12/2008,244.0035933,244003593.3
4987,Asia Pacific,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mixed Retailers,2,million litres,2009,31/12/2009,256.6542951,256654295.10000002
