,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,Volume_liters
6539,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Heineken NV,million litres,2020.0,31-12-2020,8.0,3401.709813,3401709813.0
6540,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Heineken NV,million litres,2021.0,31-12-2021,9.0,3416.695461,3416695461.0
6541,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2016.0,31-12-2016,4.0,2.512745674,2512745.674
6542,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2017.0,31-12-2017,5.0,2.537178746,2537178.746
6543,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2018.0,31-12-2018,6.0,2.53881339,2538813.39
6544,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2019.0,31-12-2019,7.0,1.884407702,1884407.702
6545,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-12-2020,8.0,3159.809052,3159809052.0
6546,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asahi Group Holdings Ltd,million litres,2021.0,31-12-2021,9.0,3104.081796,3104081796.0
6547,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2016.0,31-12-2016,4.0,2464.596688,2464596688.0
6548,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2017.0,31-12-2017,5.0,2087.763143,2087763143.0000002
6549,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2018.0,31-12-2018,6.0,1763.73821,1763738210.0
6550,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2019.0,31-12-2019,7.0,1569.185248,1569185248.0
6551,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2020.0,31-12-2020,8.0,1515.445475,1515445475.0
6552,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anheuser-Busch InBev NV,million litres,2021.0,31-12-2021,9.0,1424.227509,1424227509.0
6553,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-2016,4.0,1121.197492,1121197492.0
6554,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-12-2017,5.0,1146.779499,1146779499.0
6555,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-12-2018,6.0,1132.185904,1132185904.0
6556,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2019.0,31-12-2019,7.0,1143.752476,1143752476.0
6557,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-12-2020,8.0,1219.120897,1219120897.0
6558,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-12-2021,9.0,1194.483739,1194483739.0
6559,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2016.0,31-12-2016,4.0,1275.414614,1275414614.0
6560,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2017.0,31-12-2017,5.0,1060.276023,1060276022.9999999
6561,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2018.0,31-12-2018,6.0,957.6892728,957689272.8000001
6562,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2019.0,31-12-2019,7.0,719.4565755,719456575.5
6563,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2020.0,31-12-2020,8.0,728.3821663,728382166.3
6564,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2021.0,31-12-2021,9.0,704.868226,704868226.0
6565,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2016.0,31-12-2016,4.0,987.2859721,987285972.1
6566,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2017.0,31-12-2017,5.0,911.4153226,911415322.6
6567,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2018.0,31-12-2018,6.0,772.7832621,772783262.1
6568,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2019.0,31-12-2019,7.0,620.1618694,620161869.4
6569,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2020.0,31-12-2020,8.0,588.0174384,588017438.4
6570,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Obolon PAT,million litres,2021.0,31-12-2021,9.0,566.1766631,566176663.1
6571,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2016.0,31-12-2016,4.0,252.4954969,252495496.9
6572,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2017.0,31-12-2017,5.0,223.2805129,223280512.89999998
6573,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2018.0,31-12-2018,6.0,243.9141623,243914162.29999998
6574,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2019.0,31-12-2019,7.0,258.0600043,258060004.3
6575,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2020.0,31-12-2020,8.0,258.0852142,258085214.2
6576,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ochakovo MPBK ZAO,million litres,2021.0,31-12-2021,9.0,246.0821627,246082162.7
6577,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2016.0,31-12-2016,4.0,190.5950489,190595048.9
6578,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2017.0,31-12-2017,5.0,195.2882359,195288235.89999998
6579,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2018.0,31-12-2018,6.0,202.768705,202768705.0
6580,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2019.0,31-12-2019,7.0,205.76275,205762750.0
6581,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2020.0,31-12-2020,8.0,205.0091485,205009148.5
6582,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Olvi Oyj,million litres,2021.0,31-12-2021,9.0,197.5855669,197585566.9
6583,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2016.0,31-12-2016,4.0,110.7904331,110790433.1
6584,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2017.0,31-12-2017,5.0,146.6006756,146600675.6
6585,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2018.0,31-12-2018,6.0,146.9241337,146924133.7
6586,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2019.0,31-12-2019,7.0,166.4352271,166435227.1
6587,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2020.0,31-12-2020,8.0,179.9789812,179978981.2
6588,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Persha Pryvatna Brovarnya AT,million litres,2021.0,31-12-2021,9.0,191.0097147,191009714.7
6589,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2016.0,31-12-2016,4.0,91.94087724,91940877.24000001
6590,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2017.0,31-12-2017,5.0,109.8219286,109821928.60000001
6591,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2018.0,31-12-2018,6.0,113.5504654,113550465.39999999
6592,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2019.0,31-12-2019,7.0,113.3946041,113394604.1
6593,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2020.0,31-12-2020,8.0,118.5433444,118543344.39999999
6594,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oettinger Brauerei GmbH,million litres,2021.0,31-12-2021,9.0,124.1438912,124143891.2
6595,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2016.0,31-12-2016,4.0,154.1565145,154156514.5
6596,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2017.0,31-12-2017,5.0,140.5183229,140518322.89999998
6597,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2018.0,31-12-2018,6.0,122.1082694,122108269.39999999
6598,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2019.0,31-12-2019,7.0,110.8145629,110814562.9
6599,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2020.0,31-12-2020,8.0,107.1743675,107174367.5
6600,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Van Pur SA,million litres,2021.0,31-12-2021,9.0,91.71138409,91711384.08999999
6601,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2016.0,31-12-2016,4.0,80.21538315,80215383.14999999
6602,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2017.0,31-12-2017,5.0,77.31099244,77310992.44000001
6603,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2018.0,31-12-2018,6.0,76.91091564,76910915.64
6604,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2019.0,31-12-2019,7.0,81.84812478,81848124.78
6605,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2020.0,31-12-2020,8.0,82.42072972,82420729.72
6606,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Budejovicky Budvar np,million litres,2021.0,31-12-2021,9.0,82.96043158,82960431.58
6607,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2016.0,31-12-2016,4.0,104.200002,104200002.0
6608,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2017.0,31-12-2017,5.0,81.17000229,81170002.29
6609,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2018.0,31-12-2018,6.0,70.89999636,70899996.36
6610,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2019.0,31-12-2019,7.0,73.12799937,73127999.37
6611,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2020.0,31-12-2020,8.0,70.51881651,70518816.50999999
6612,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Romaqua Group SA,million litres,2021.0,31-12-2021,9.0,69.03835246,69038352.46
6613,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2016.0,31-12-2016,4.0,122.590001,122590001.0
6614,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2017.0,31-12-2017,5.0,79.7499977,79749997.69999999
6615,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2018.0,31-12-2018,6.0,68.9858364,68985836.39999999
6616,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2019.0,31-12-2019,7.0,70.80956089,70809560.89
6617,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2020.0,31-12-2020,8.0,69.6199999,69619999.89999999
6618,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,European Food SA,million litres,2021.0,31-12-2021,9.0,68.25568241,68255682.41000001
6619,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2016.0,31-12-2016,4.0,81.84713282,81847132.82
6620,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2017.0,31-12-2017,5.0,84.89810424,84898104.24
6621,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2018.0,31-12-2018,6.0,87.86658022,87866580.22
6622,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2019.0,31-12-2019,7.0,80.14094095,80140940.95
6623,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2020.0,31-12-2020,8.0,74.63166318,74631663.18
6624,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Royal Unibrew A/S,million litres,2021.0,31-12-2021,9.0,66.91714403,66917144.03
6625,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2016.0,31-12-2016,4.0,49.10000065,49100000.65
6626,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2017.0,31-12-2017,5.0,50.95879062,50958790.620000005
6627,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2018.0,31-12-2018,6.0,56.87962338,56879623.379999995
6628,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2019.0,31-12-2019,7.0,63.77810117,63778101.17
6629,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2020.0,31-12-2020,8.0,70.38577224,70385772.24
6630,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Perla Browary Lubelskie SA,million litres,2021.0,31-12-2021,9.0,64.95822318,64958223.18000001
6631,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2016.0,31-12-2016,4.0,56.42999655,56429996.55
6632,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2017.0,31-12-2017,5.0,57.7599983,57759998.3
6633,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2018.0,31-12-2018,6.0,55.0049998,55004999.8
6634,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2019.0,31-12-2019,7.0,59.26126033,59261260.33
6635,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2020.0,31-12-2020,8.0,60.00928983,60009289.83
6636,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pivovar Svijany as,million litres,2021.0,31-12-2021,9.0,59.32681206,59326812.06
6637,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2016.0,31-12-2016,4.0,60.98748925,60987489.25
6638,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2017.0,31-12-2017,5.0,61.44865843,61448658.43
6639,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2018.0,31-12-2018,6.0,62.04067163,62040671.629999995
6640,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2019.0,31-12-2019,7.0,61.35514393,61355143.93
6641,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2020.0,31-12-2020,8.0,61.80701439,61807014.39
6642,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,PMS as Prerov,million litres,2021.0,31-12-2021,9.0,57.71625983,57716259.83
6643,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2016.0,31-12-2016,4.0,35.46605837,35466058.37
6644,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2017.0,31-12-2017,5.0,38.50900089,38509000.89
6645,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2018.0,31-12-2018,6.0,41.08090064,41080900.64
6646,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2019.0,31-12-2019,7.0,44.62095732,44620957.32
6647,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2020.0,31-12-2020,8.0,45.31547354,45315473.54
6648,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Banjalucka Pivara ad,million litres,2021.0,31-12-2021,9.0,46.19515075,46195150.75
6649,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2016.0,31-12-2016,4.0,103.5542463,103554246.3
6650,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2017.0,31-12-2017,5.0,66.93345999,66933459.99
6651,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2018.0,31-12-2018,6.0,71.21784384,71217843.84
6652,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2019.0,31-12-2019,7.0,68.77064889,68770648.89
6653,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2020.0,31-12-2020,8.0,47.99308505,47993085.05
6654,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Krinitsa OAO,million litres,2021.0,31-12-2021,9.0,41.80671102,41806711.02
6655,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2016.0,31-12-2016,4.0,40.5551843,40555184.3
6656,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2017.0,31-12-2017,5.0,39.51000156,39510001.56
6657,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2018.0,31-12-2018,6.0,38.71199786,38711997.86
6658,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2019.0,31-12-2019,7.0,39.17400521,39174005.20999999
6659,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2020.0,31-12-2020,8.0,40.7302986,40730298.599999994
6660,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Brewinvest SA,million litres,2021.0,31-12-2021,9.0,41.78292595,41782925.949999996
6661,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lapasan sro,million litres,2020.0,31-12-2020,8.0,39.55197543,39551975.43
6662,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lapasan sro,million litres,2021.0,31-12-2021,9.0,37.33830091,37338300.910000004
6663,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2016.0,31-12-2016,4.0,30.26530591,30265305.91
6664,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2017.0,31-12-2017,5.0,30.36099988,30360999.880000003
6665,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2018.0,31-12-2018,6.0,32.7759999,32775999.900000002
6666,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2019.0,31-12-2019,7.0,33.57000086,33570000.86
6667,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2020.0,31-12-2020,8.0,32.40000117,32400001.17
6668,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2021.0,31-12-2021,9.0,32.49000057,32490000.57
6669,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2016.0,31-12-2016,4.0,22.88992862,22889928.619999997
6670,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2017.0,31-12-2017,5.0,23.42802219,23428022.19
6671,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2018.0,31-12-2018,6.0,22.75544427,22755444.270000003
6672,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2019.0,31-12-2019,7.0,24.45710493,24457104.93
6673,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2020.0,31-12-2020,8.0,27.06204092,27062040.92
6674,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Ledenika & MM Co,million litres,2021.0,31-12-2021,9.0,28.35098829,28350988.29
6675,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Kartuli Ludis Ko,million litres,2016.0,31-12-2016,4.0,5.221006542,5221006.541999999
6676,Eastern Europe,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Kartuli Ludis Ko,million litres,2017.0,31-12-2017,5.0,12.44642238,12446422.379999999
