Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume 
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","5,737669964"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","5,566600536"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","5,633439303"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","5,643024612"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","5,855017258"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","5,995647223"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","0,952143652"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","0,98055515"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","1,050199735"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","1,041382094"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","1,064094908"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","0,85968608"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","0,821713485"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","0,868585791"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","1,005323818"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","1,610193651"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","2,870314625"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","4,757601587"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","5,044879474"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","4,697764077"
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","4,487625446"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","7,357640803"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","7,636983926"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","8,618878096"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","8,835195985"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","9,296205725"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","8,932850297"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","8,768050046"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","8,479642713"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","8,262321959"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","7,983015312"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","8,019924795"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","8,134857603"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","8,166999236"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","8,023258178"
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","7,81704673"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","0,112516954"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","0,28860837"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","0,151419456"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","1,204975251"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","1,121389399"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","1,081779779"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","1,301793786"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","1,45601602"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","1,461806247"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","1,453139573"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","1,375937221"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","1,391686474"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","1,324862697"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","1,309909139"
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","7,449959267"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","165,5116396"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","187,7157067"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","200,5829968"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","216,6595615"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","143,0995359"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","168,4689431"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","125,7208039"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","113,6597739"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","103,4105446"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","74,3992926"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","58,65455738"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","49,63669403"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","36,23352462"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","23,74872847"
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","16,71113865"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","3,675458617"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","4,594764619"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","4,396064979"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","4,652786793"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","3,883077077"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","3,963059109"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","3,942088429"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","4,254932023"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","4,185663466"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","4,517824584"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","4,695757372"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","5,399697628"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","7,555012947"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","7,460343874"
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","6,699029612"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","9,120814066"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","9,04951483"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","9,517317753"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","10,58005828"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","10,59277861"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","11,27423196"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","13,69570504"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","14,8370034"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","19,36006202"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","20,06424601"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","22,26309672"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","24,33139758"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","18,29613968"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","17,7762434"
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","19,10340824"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","13,78867944"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","13,64399128"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","15,22172236"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","17,3666759"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","17,89944815"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","17,38111198"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","18,079458"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","14,07518137"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","9,896970018"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","11,7916999"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","13,68247229"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","12,5023942"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","12,03816434"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","12,01228766"
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","12,22671356"
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","5,088598649"
